agent_name,rule_id,rule_description,rule_level,raw_count,unlabeled_count,labeled_overlap_count
safesoc-lnx-01,23502,The CVE-2025-43240 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43212 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43501 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43432 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43535 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43457 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43458 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28871 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43438 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-66287 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28861 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20691 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20664 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43511 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43216 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43227 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20665 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31273 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-13947 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43214 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28857 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43356 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43434 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20652 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43430 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20676 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43342 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28859 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20635 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43213 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20636 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43392 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-14174 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43529 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43425 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43419 that affected gir1.2-javascriptcoregtk-4.1 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43441 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43272 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31223 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43431 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43429 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20644 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43427 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43421 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43536 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31278 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31277 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43228 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43368 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20643 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43433 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43541 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-6558 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20608 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43211 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-66286 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-13502 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43440 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43265 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43343 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-46299 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43531 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43443 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43240 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43212 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43501 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43432 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43535 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43457 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43458 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28871 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43438 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-66287 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28861 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20691 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20664 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43511 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43216 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43227 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20665 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31273 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-13947 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43214 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28857 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43356 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43434 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20652 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43430 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20676 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43342 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-28859 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20635 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43213 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20636 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43392 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-14174 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43529 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43425 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43419 that affected gir1.2-javascriptcoregtk-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2022-0987 that affected gir1.2-packagekitglib-1.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2024-0217 that affected gir1.2-packagekitglib-1.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-41651 that affected gir1.2-packagekitglib-1.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2016-2568 that affected gir1.2-polkit-1.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-7519 that affected gir1.2-polkit-1.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-4897 that affected gir1.2-polkit-1.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-1467 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-0719 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-3099 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-12105 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-3633 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-0716 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-4035 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-1539 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-9901 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-1536 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-3632 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-32049 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-3634 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-14523 that affected gir1.2-soup-3.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43441 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43272 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31223 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43431 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43429 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20644 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43427 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43421 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43536 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31278 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-31277 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43228 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43368 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2026-20643 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
safesoc-lnx-01,23502,The CVE-2025-43433 that affected gir1.2-webkit-6.0 was solved due to an update in the agent or feed.,3,1,1,0
