timestamp,agent.name,rule.description,rule.level,rule.id
"May 14, 2026 @ 21:24:55.787",safesoc-lnx-01,PAM: Login session opened.,3,5501
"May 14, 2026 @ 21:24:55.787",safesoc-lnx-01,PAM: Login session closed.,3,5502
"May 14, 2026 @ 21:24:55.745",safesoc-lnx-01,Successful sudo to ROOT executed.,3,5402
"May 14, 2026 @ 21:24:45.785",safesoc-lnx-01,PAM: Login session closed.,3,5502
"May 14, 2026 @ 21:24:45.785",safesoc-lnx-01,PAM: Login session opened.,3,5501
"May 14, 2026 @ 21:24:45.743",safesoc-lnx-01,Successful sudo to ROOT executed.,3,5402
"May 14, 2026 @ 21:23:53.768",safesoc-lnx-01,PAM: Login session closed.,3,5502
"May 14, 2026 @ 21:23:53.767",safesoc-lnx-01,PAM: Login session opened.,3,5501
"May 14, 2026 @ 21:23:53.726",safesoc-lnx-01,Successful sudo to ROOT executed.,3,5402
"May 14, 2026 @ 21:22:11.688",safesoc-lnx-01,PAM: Login session closed.,3,5502
"May 14, 2026 @ 21:21:39.722",safesoc-lnx-01,PAM: Login session opened.,3,5501
"May 14, 2026 @ 21:21:39.681",safesoc-lnx-01,Successful sudo to ROOT executed.,3,5402
"May 14, 2026 @ 21:21:31.679",safesoc-lnx-01,PAM: Login session closed.,3,5502
"May 14, 2026 @ 21:20:51.620",safesoc-lnx-01,PAM: Login session opened.,3,5501
"May 14, 2026 @ 21:20:51.620",safesoc-lnx-01,Successful sudo to ROOT executed.,3,5402
"May 14, 2026 @ 21:20:49.619",safesoc-lnx-01,PAM: Login session closed.,3,5502
"May 14, 2026 @ 21:20:09.601",safesoc-lnx-01,Successful sudo to ROOT executed.,3,5402
"May 14, 2026 @ 21:20:09.601",safesoc-lnx-01,PAM: Login session opened.,3,5501
"May 14, 2026 @ 21:19:43.603",safesoc-lnx-01,PAM: Login session closed.,3,5502
"May 14, 2026 @ 21:19:43.601",safesoc-lnx-01,PAM: Login session opened.,3,5501
"May 14, 2026 @ 21:19:43.598",safesoc-lnx-01,Successful sudo to ROOT executed.,3,5402
"May 14, 2026 @ 21:19:43.596",safesoc-lnx-01,PAM: Login session closed.,3,5502
