timestamp,agent.name,rule.description,rule.level,rule.id
"May 13, 2026 @ 15:44:40.784",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow access to BitLocker-protected fixed data drives from earlier versions of Windows' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:40.754",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure enhanced anti-spoofing' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:40.707",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Autoplay' is set to 'Enabled: All drives'.,7,19007
"May 13, 2026 @ 15:44:40.676",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Set the default behavior for AutoRun' is set to 'Enabled: Do not execute any autorun commands'.,7,19007
"May 13, 2026 @ 15:44:40.382",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Disallow Autoplay for non-volume devices' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:40.351",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Block launching Universal Windows apps with Windows Runtime API access from hosted content.' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:40.322",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Microsoft accounts to be optional' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:40.270",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Let Windows apps activate with voice while the system is locked' is set to 'Enabled: Force Deny'.,7,19007
"May 13, 2026 @ 15:44:40.228",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent non-admin users from installing packaged Windows apps' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:40.198",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow a Windows app to share application data between users' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:40.153",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable Windows NTP Server' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:40.135",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable Windows NTP Client' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:40.104",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off the advertising ID' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:40.073",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable/Disable PerfTrack' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:40.012",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Microsoft Support Diagnostic Tool: Turn on MSDT interactive communication with support provider' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:39.982",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Restrict Unauthenticated RPC clients' is set to 'Enabled: Authenticated'.,3,19008
"May 13, 2026 @ 15:44:39.951",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable RPC Endpoint Mapper Client Authentication' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:39.919",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Solicited Remote Assistance' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:39.899",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Offer Remote Assistance' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:39.857",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require a password when a computer wakes (plugged in)' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:39.826",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require a password when a computer wakes (on battery)' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:39.795",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow standby states (S1-S3) when sleeping (plugged in)' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:39.779",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow standby states (S1-S3) when sleeping (on battery)' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:39.718",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow network connectivity during connected-standby (plugged in)' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:39.687",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow network connectivity during connected-standby (on battery)' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:39.656",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow upload of User Activities' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:39.626",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Clipboard synchronization across devices' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:39.563",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn on convenience PIN sign-in' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:39.542",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off picture password sign-in' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:39.501",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off app notifications on the lock screen' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:39.469",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enumerate local users on domain-joined computers' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:39.439",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not enumerate connected users on domain-joined computers' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:39.377",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not display network selection UI' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:39.345",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Block user from showing account details on sign-in' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:39.314",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Disallow copying of user input methods to the system account for sign-in' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:39.267",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configures LSASS to run as a protected process' is set to 'Enabled: Enabled with UEFI Lock'.,7,19007
"May 13, 2026 @ 15:44:39.238",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Custom SSPs and APs to be loaded into LSASS' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:39.221",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Post-authentication actions: Actions' is set to 'Enabled: Reset the password and logoff the managed account' or higher.,7,19007
"May 13, 2026 @ 15:44:39.190",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Post-authentication actions: Grace period (hours)' is set to 'Enabled: 8 or fewer hours, but not 0'.",7,19007
"May 13, 2026 @ 15:44:39.160",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Password Settings: Password Age (Days)' is set to 'Enabled: 30 or fewer'.,7,19007
"May 13, 2026 @ 15:44:39.113",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Password Settings: Password Length' is set to 'Enabled: 15 or more'.,7,19007
"May 13, 2026 @ 15:44:38.774",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Password Settings: Password Complexity' is set to 'Enabled: Large letters + small letters + numbers + special characters'.,7,19007
"May 13, 2026 @ 15:44:38.743",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable password encryption' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.712",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not allow password expiration time longer than required by policy' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.665",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure password backup directory' is set to 'Enabled: Active Directory' or 'Enabled: Azure Active Directory'.,7,19007
"May 13, 2026 @ 15:44:38.634",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enumeration policy for external devices incompatible with Kernel DMA Protection' is set to 'Enabled: Block All'.,7,19007
"May 13, 2026 @ 15:44:38.603",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Support device authentication using certificate' is set to 'Enabled: Automatic'.,3,19009
"May 13, 2026 @ 15:44:38.589",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Windows Error Reporting' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.555",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Windows Customer Experience Improvement Program' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.493",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off the Windows Messenger Customer Experience Improvement Program' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.463",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off the ""Publish to Web"" task for files and folders' is set to 'Enabled'.",7,19007
"May 13, 2026 @ 15:44:38.447",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off the ""Order Prints"" picture task' is set to 'Enabled'.",7,19007
"May 13, 2026 @ 15:44:38.384",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Search Companion content file updates' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.368",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Registration if URL connection is referring to Microsoft.com' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.336",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off printing over HTTP' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.306",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Internet download for Web publishing and online ordering wizards' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.244",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Internet Connection Wizard if URL connection is referring to Microsoft.com' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.213",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off handwriting recognition error reporting' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.181",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off handwriting personalization data sharing' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.141",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off downloading of print drivers over HTTP' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.120",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off access to the Store' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:38.090",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off background refresh of Group Policy' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:38.059",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Continue experiences on this device' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:37.997",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure security policy processing: Process even if the Group Policy objects have not changed' is set to 'Enabled: TRUE'.,7,19007
"May 13, 2026 @ 15:44:37.966",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure security policy processing: Do not apply during periodic background processing' is set to 'Enabled: FALSE'.,7,19007
"May 13, 2026 @ 15:44:37.935",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure registry policy processing: Process even if the Group Policy objects have not changed' is set to 'Enabled: TRUE'.,7,19007
"May 13, 2026 @ 15:44:37.904",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure registry policy processing: Do not apply during periodic background processing' is set to 'Enabled: FALSE'.,7,19007
"May 13, 2026 @ 15:44:37.843",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Boot-Start Driver Initialization Policy' is set to 'Enabled: Good, unknown and bad but critical'.",7,19007
"May 13, 2026 @ 15:44:37.827",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent device metadata retrieval from the Internet' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:37.795",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent installation of devices using drivers that match these device setup classes: Also apply to matching devices that are already installed.' is set to 'True'.,7,19007
"May 13, 2026 @ 15:44:37.764",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent installation of devices using drivers that match these device setup classes: Prevent installation of devices using drivers for these device setup' is set to 'IEEE 1394 device setup classes'.,7,19007
"May 13, 2026 @ 15:44:37.703",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent installation of devices using drivers that match these device setup classes' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:37.672",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent installation of devices that match any of these device IDs: Also apply to matching devices that are already installed.' is set to 'True'.,7,19007
"May 13, 2026 @ 15:44:37.641",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent installation of devices that match any of these device IDs: Prevent installation of devices that match any of these device IDs' is set to 'PCI\CC_0C0A'.,7,19007
"May 13, 2026 @ 15:44:37.609",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent installation of devices that match any of these device IDs' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:37.318",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn On Virtualization Based Security: Kernel-mode Hardware-enforced Stack Protection' is set to 'Enabled: Enabled in enforcement mode'.,7,19007
"May 13, 2026 @ 15:44:37.286",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn On Virtualization Based Security: Credential Guard Configuration' is set to 'Enabled with UEFI lock'.,7,19007
"May 13, 2026 @ 15:44:37.254",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn On Virtualization Based Security: Require UEFI Memory Attributes Table' is set to 'True (checked)'.,7,19007
"May 13, 2026 @ 15:44:37.224",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn On Virtualization Based Security: Virtualization Based Protection of Code Integrity' is set to 'Enabled with UEFI lock'.,7,19007
"May 13, 2026 @ 15:44:37.192",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn On Virtualization Based Security: Select Platform Security Level' is set to 'Secure Boot' or higher.,7,19007
"May 13, 2026 @ 15:44:37.147",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn On Virtualization Based Security' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:37.117",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Remote host allows delegation of non- exportable credentials' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:37.084",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Encryption Oracle Remediation' is set to 'Enabled: Force Updated Clients'.,7,19007
"May 13, 2026 @ 15:44:37.037",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Include command line in process creation events' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:37.022",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Remove Personalized Website Recommendations from the Recommended section in the Start Menu' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:36.991",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off notifications network usage' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:36.960",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Point and Print Restrictions: When updating drivers for an existing connection' is set to 'Enabled: Show warning and elevation prompt'.,7,19007
"May 13, 2026 @ 15:44:36.898",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Point and Print Restrictions: When installing drivers for a new connection' is set to 'Enabled: Show warning and elevation prompt'.,3,19008
"May 13, 2026 @ 15:44:36.867",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Manage processing of Queue-specific files' is set to 'Enabled: Limit Queue-specific files to Color profiles'.,7,19007
"May 13, 2026 @ 15:44:36.836",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Limits print driver installation to Administrators' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:36.806",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure RPC over TCP port' is set to 'Enabled: 0'.,7,19007
"May 13, 2026 @ 15:44:36.744",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure RPC listener settings: Authentication protocol to use for incoming RPC connections:' is set to 'Enabled: Negotiate' or higher.,7,19007
"May 13, 2026 @ 15:44:36.713",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure RPC listener settings: Protocols to allow for incoming RPC connections' is set to 'Enabled: RPC over TCP'.,7,19007
"May 13, 2026 @ 15:44:36.682",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure RPC connection settings: Use authentication for outgoing RPC connections' is set to 'Enabled: Default'.,7,19007
"May 13, 2026 @ 15:44:36.652",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure RPC connection settings: Protocol to use for outgoing RPC connections' is set to 'Enabled: RPC over TCP'.,7,19007
"May 13, 2026 @ 15:44:36.590",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Redirection Guard' is set to 'Enabled: Redirection Guard Enabled'.,7,19007
"May 13, 2026 @ 15:44:36.559",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Print Spooler to accept client connections' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:36.543",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Windows to automatically connect to suggested open hotspots, to networks shared by contacts, and to hotspots offering paid services' is set to 'Disabled'.",7,19007
"May 13, 2026 @ 15:44:36.514",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prohibit connection to non-domain networks when connected to domain authenticated network' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:36.481",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Minimize the number of simultaneous connections to the Internet or a Windows Domain' is set to 'Enabled: 3 = Prevent Wi-Fi when on Ethernet'.,7,19007
"May 13, 2026 @ 15:44:36.420",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prohibit access of the Windows Connect Now wizards' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:36.389",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configuration of wireless settings using Windows Connect Now' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:36.358",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Disable IPv6 (Ensure TCPIP6 Parameter 'DisabledComponents' is set to '0xff (255)').,7,19007
"May 13, 2026 @ 15:44:36.297",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Hardened UNC Paths' is set to 'Enabled, with ""Require Mutual Authentication"" and ""Require Integrity"" set for all NETLOGON and SYSVOL shares'.",7,19007
"May 13, 2026 @ 15:44:36.266",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require domain users to elevate when setting a network's location' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:36.235",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prohibit use of Internet Connection Sharing on your DNS domain network' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:36.219",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prohibit installation and configuration of Network Bridge on your DNS domain network' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:36.188",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Microsoft Peer-to-Peer Networking Services' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:35.847",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn on Responder (RSPNDR) driver' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:35.816",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn on Mapper I/O (LLTDIO) driver' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:35.785",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable insecure guest logons' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:35.755",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable Font Providers' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:35.692",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off multicast name resolution' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:35.676",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure NetBIOS settings' is set to 'Enabled: Disable NetBIOS name resolution on public networks'.,3,19008
"May 13, 2026 @ 15:44:35.646",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure DNS over HTTPS (DoH) name resolution' is set to 'Enabled: Allow DoH' or higher.,7,19007
"May 13, 2026 @ 15:44:35.609",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning' is set to 'Enabled: 90% or less'.,3,19008
"May 13, 2026 @ 15:44:35.568",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (TcpMaxDataRetransmissions) How many times unacknowledged data is retransmitted' is set to 'Enabled: 3'.,7,19007
"May 13, 2026 @ 15:44:35.537",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (TcpMaxDataRetransmissions IPv6) How many times unacknowledged data is retransmitted' is set to 'Enabled: 3'.,7,19007
"May 13, 2026 @ 15:44:35.507",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (ScreenSaverGracePeriod) The time in seconds before the screen saver grace period expires' is set to 'Enabled: 5 or fewer seconds'.,3,19008
"May 13, 2026 @ 15:44:35.475",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (SafeDllSearchMode) Enable Safe DLL search mode' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:35.429",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (PerformRouterDiscovery) Allow IRDP to detect and configure Default Gateway addresses' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:35.398",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (NoNameReleaseOnDemand) Allow the computer to ignore NetBIOS name release requests except from WINS servers' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:35.368",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (KeepAliveTime) How often keep-alive packets are sent in milliseconds' is set to 'Enabled: 300,000 or 5 minutes'.",7,19007
"May 13, 2026 @ 15:44:35.337",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (EnableICMPRedirect) Allow ICMP redirects to override OSPF generated routes' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:35.277",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (DisableSavePassword) Prevent the dial-up password from being saved' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:35.244",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (DisableIPSourceRouting) IP source routing protection level ' is set to 'Enabled: Highest protection, source routing is completely disabled'.",7,19007
"May 13, 2026 @ 15:44:35.214",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (DisableIPSourceRouting IPv6) IP source routing protection level is set to 'Enabled: Highest protection, source routing is completely disabled'.",7,19007
"May 13, 2026 @ 15:44:35.183",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'MSS: (AutoAdminLogon) Enable Automatic Logon' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:35.163",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'WDigest Authentication' is set to 'Disabled'.,3,19008
